,Unnamed: 0,Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London"
203,203,Bayern,0.42857142857142855,0.32432432432432434,0.46153846153846156,0.4666666666666667,0.0,0.0,0.3076923076923077,0.1111111111111111,0.4772727272727274,0.31965442764578844,0.6202745278110182,0.2982062780269058,0.16275430359937415,0.639344262295082,0.2727272727272727,0.30769230769230765,0.5,0.375,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,Man. United,0.14285714285714285,0.43243243243243246,0.3076923076923077,0.5333333333333333,0.41666666666666663,0.0,0.38461538461538464,0.1111111111111111,0.5227272727272728,0.3768898488120951,0.4676488424295804,0.3251121076233184,0.1799687010954616,0.4918032786885247,0.09090909090909091,0.07692307692307693,0.41666666666666663,0.125,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,Sevilla,0.2857142857142857,0.48648648648648657,0.46153846153846156,0.5333333333333333,0.41666666666666663,0.0,0.38461538461538464,0.1111111111111111,0.4772727272727274,0.347732181425486,0.6070923166569551,0.32062780269058294,0.24256651017214392,0.7213114754098362,0.18181818181818182,0.5384615384615385,0.41666666666666663,0.5,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,Roma,0.14285714285714285,0.24324324324324326,0.23076923076923078,0.26666666666666666,0.25,0.0,0.15384615384615385,0.5555555555555556,0.2727272727272728,0.18682505399568036,0.5102698404526622,0.1726457399103139,0.27230046948356823,0.278688524590164,1.0,0.3846153846153846,0.16666666666666666,0.25,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,Shakhtar Donetsk,0.0,0.13513513513513514,0.0,0.26666666666666666,0.16666666666666666,0.0,0.15384615384615385,0.2222222222222222,0.7272727272727274,0.4524838012958964,0.7511482587104781,0.4349775784753363,0.22848200312989064,0.2295081967213115,0.09090909090909091,0.4615384615384615,0.25,0.375,1.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,Man. City,0.14285714285714285,0.16216216216216217,0.23076923076923078,0.0,0.3333333333333333,0.0,0.38461538461538464,0.3333333333333333,1.0,1.0,0.9845436141947457,1.0,0.32863849765258224,0.39344262295081966,0.18181818181818182,0.10256410256410256,0.08333333333333333,0.125,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,209,Basel,0.2857142857142857,0.08108108108108109,0.23076923076923078,0.0,0.08333333333333333,0.0,0.38461538461538464,0.5555555555555556,0.0,0.16414686825054,0.4601370164768155,0.1491031390134529,0.38341158059467917,0.42622950819672134,0.09090909090909091,0.43589743589743585,0.3333333333333333,0.125,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,Tottenham,0.14285714285714285,0.5945945945945947,0.46153846153846156,0.6,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.1111111111111111,0.5454545454545455,0.3844492440604752,0.7028928144837625,0.366591928251121,0.37089201877934275,0.5409836065573771,0.36363636363636365,0.07692307692307693,0.08333333333333333,0.375,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,211,Juventus,0.2857142857142857,0.32432432432432434,0.23076923076923078,0.6,0.08333333333333333,0.0,0.46153846153846156,0.3333333333333333,0.4545454545454545,0.31749460043196553,0.6259165639023481,0.29708520179372194,0.36306729264475757,0.5409836065573771,0.8181818181818182,0.641025641025641,0.6666666666666666,0.5,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212,212,Liverpool,0.0,0.2972972972972973,0.38461538461538464,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.07692307692307693,0.5555555555555556,0.7727272727272728,0.7008639308855292,0.7840572643955914,0.6659192825112108,0.3176838810641627,0.4918032786885247,0.4545454545454546,0.025641025641025633,0.16666666666666666,0.125,0.0,0.34782608695652173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,Porto,0.0,0.1891891891891892,0.07692307692307693,0.3333333333333333,0.16666666666666666,0.0,0.07692307692307693,0.1111111111111111,0.2272727272727273,0.2732181425485961,0.4695847922382579,0.23991031390134526,0.3615023474178407,0.5245901639344263,0.36363636363636365,0.5384615384615385,0.25,0.25,0.0,0.4347826086956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,214,Paris,0.14285714285714285,0.1891891891891892,0.15384615384615385,0.2,0.25,0.0,0.5384615384615385,0.5555555555555556,0.5000000000000001,0.44492440604751626,0.8732719070252686,0.4484304932735426,0.20657276995305174,0.29508196721311475,0.2727272727272727,0.10256410256410256,0.5,0.375,1.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,Real Madrid,0.2857142857142857,0.3783783783783784,0.46153846153846156,0.2,0.5,1.0,0.5384615384615385,0.5555555555555556,0.5000000000000001,0.4643628509719223,0.8460899243211149,0.4618834080717488,0.27230046948356823,0.639344262295082,0.7272727272727273,0.28205128205128205,0.25,0.25,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,Shakhtar Donetsk,0.2857142857142857,0.35135135135135137,0.5384615384615385,0.2,0.3333333333333333,0.0,0.6153846153846154,0.2222222222222222,0.5454545454545455,0.3747300215982722,0.768982363407321,0.36771300448430494,0.27856025039123633,0.2295081967213115,0.18181818181818182,0.28205128205128205,0.16666666666666666,0.25,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,Roma,0.14285714285714285,0.32432432432432434,0.6153846153846154,0.2,0.16666666666666666,0.0,0.6153846153846154,0.3333333333333333,0.4545454545454545,0.3531317494600432,0.7484595956806279,0.3452914798206278,0.3176838810641627,0.14754098360655743,0.09090909090909091,0.2564102564102564,0.3333333333333333,0.125,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,Sevilla,0.0,0.6486486486486487,0.6153846153846154,0.6,0.6666666666666666,0.0,0.9230769230769231,0.2222222222222222,0.5909090909090909,0.3920086393088553,0.7842916550548487,0.3856502242152466,0.192488262910798,0.34426229508196726,0.36363636363636365,0.41025641025641024,0.08333333333333333,0.125,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,219,Man. United,0.0,0.2702702702702703,0.07692307692307693,0.6,0.08333333333333333,0.0,0.9230769230769231,0.1111111111111111,0.40909090909090906,0.24946004319654433,0.6214538590458116,0.23766816143497754,0.1142410015649451,0.4426229508196722,0.18181818181818182,0.3846153846153846,0.6666666666666666,0.125,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,Bayern,0.7142857142857142,0.8918918918918919,1.0,0.8666666666666667,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.8409090909090909,0.4254859611231102,0.7905491376017011,0.41704035874439466,0.14553990610328627,0.278688524590164,0.36363636363636365,0.07692307692307693,0.08333333333333333,0.125,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,Beşiktaş,0.0,0.3783783783783784,0.07692307692307693,0.8666666666666667,0.08333333333333333,0.0,0.46153846153846156,0.1111111111111111,0.15909090909090917,0.09179265658747301,0.21412672503338603,0.0717488789237668,0.0,0.3114754098360656,0.18181818181818182,0.358974358974359,0.75,0.375,1.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,Chelsea,0.14285714285714285,0.24324324324324326,0.15384615384615385,0.4,0.16666666666666666,0.6666666666666666,0.23076923076923078,0.1111111111111111,0.09090909090909094,0.17170626349892013,0.441674849163177,0.15358744394618834,0.3114241001564948,0.5245901639344263,0.4545454545454546,0.43589743589743585,0.16666666666666666,0.25,0.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223,223,Barcelona,0.14285714285714285,0.24324324324324326,0.15384615384615385,0.4,0.16666666666666666,0.0,0.23076923076923078,0.0,0.9090909090909091,0.7818574514038877,0.9752417810381524,0.7881165919282511,0.1799687010954616,0.4098360655737705,0.2727272727272727,0.17948717948717946,0.16666666666666666,0.375,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
224,224,Real Madrid,0.42857142857142855,0.43243243243243246,0.6153846153846154,0.26666666666666666,0.41666666666666663,0.0,0.8461538461538463,0.8888888888888888,0.4772727272727274,0.35961123110151194,0.8721427186989352,0.36883408071748874,0.14241001564945255,0.29508196721311475,0.18181818181818182,0.30769230769230765,0.41666666666666663,0.25,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,225,Paris,0.14285714285714285,0.32432432432432434,0.3076923076923077,0.26666666666666666,0.41666666666666663,0.0,0.8461538461538463,0.1111111111111111,0.5227272727272728,0.3509719222462203,0.8019668415869634,0.3508968609865471,0.17057902973395955,0.24590163934426235,0.36363636363636365,0.30769230769230765,0.41666666666666663,0.5,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,Porto,0.0,0.16216216216216217,0.15384615384615385,0.2,0.16666666666666666,0.0,0.46153846153846156,0.3333333333333333,0.43181818181818177,0.3520518358531318,0.5966425572857097,0.32286995515695066,0.2676056338028172,0.3114754098360656,0.36363636363636365,0.3333333333333333,0.16666666666666666,0.0,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,Liverpool,0.7142857142857142,0.2702702702702703,0.46153846153846156,0.2,0.16666666666666666,0.3333333333333333,0.46153846153846156,0.0,0.5681818181818182,0.46868250539956813,0.6404638808005978,0.43049327354260086,0.2832550860719878,0.459016393442623,0.2727272727272727,0.3846153846153846,0.16666666666666666,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,228,Basel,0.0,0.2702702702702703,0.23076923076923078,0.4,0.16666666666666666,0.0,0.23076923076923078,0.4444444444444444,0.06818181818181823,0.1652267818574514,0.3652033333072988,0.14125560538116588,0.32081377151799684,0.639344262295082,0.6363636363636364,0.30769230769230765,0.16666666666666666,0.25,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,Man. City,0.5714285714285714,0.3783783783783784,0.5384615384615385,0.4,0.16666666666666666,0.0,0.23076923076923078,0.3333333333333333,0.9318181818181818,0.7796976241900648,0.9127959398375154,0.7701793721973094,0.2378716744913929,0.5573770491803279,0.2727272727272727,0.10256410256410256,0.16666666666666666,0.25,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,Juventus,0.2857142857142857,0.24324324324324326,0.38461538461538464,0.2,0.16666666666666666,0.3333333333333333,0.38461538461538464,0.5555555555555556,0.20454545454545459,0.1285097192224622,0.3394027740195331,0.10986547085201792,0.22691705790297334,0.3606557377049181,0.36363636363636365,0.7179487179487178,0.08333333333333333,0.375,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,Tottenham,0.2857142857142857,0.24324324324324326,0.46153846153846156,0.2,0.08333333333333333,0.0,0.38461538461538464,0.0,0.7954545454545455,0.5053995680345573,0.791686533401001,0.48991031390134526,0.22222222222222232,0.21311475409836067,0.7272727272727273,0.20512820512820512,0.16666666666666666,0.25,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,232,Tottenham,0.0,0.40540540540540543,0.6153846153846154,0.3333333333333333,0.25,0.0,0.6153846153846154,0.3333333333333333,0.7500000000000001,0.3866090712742981,0.5336507979333334,0.3430493273542601,0.13458528951486715,0.09836065573770497,0.09090909090909091,0.358974358974359,0.5,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233,Liverpool,0.2857142857142857,0.35135135135135137,0.23076923076923078,0.3333333333333333,0.5,0.0,0.6153846153846154,0.2222222222222222,0.25,0.11879049676025918,0.0,0.07511210762331838,0.16118935837245685,0.21311475409836067,0.09090909090909091,0.5128205128205128,0.25,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,Ajax,0.2857142857142857,0.40540540540540543,0.3076923076923077,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.46153846153846156,0.2222222222222222,0.34090909090909094,0.2375809935205184,0.46164119305534834,0.20964125560538116,0.3615023474178407,0.5901639344262296,0.36363636363636365,0.5384615384615385,0.5833333333333333,0.375,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,235,Tottenham,0.42857142857142855,0.48648648648648657,0.5384615384615385,0.3333333333333333,0.5833333333333333,0.6666666666666666,0.46153846153846156,0.1111111111111111,0.6590909090909091,0.4276457883369331,0.6671240713173727,0.3991031390134529,0.31455399061032896,0.47540983606557385,0.0,0.23076923076923078,0.5833333333333333,0.25,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,Liverpool,0.5714285714285714,0.32432432432432434,0.5384615384615385,0.2,0.25,0.0,0.5384615384615385,0.1111111111111111,0.38636363636363635,0.32181425485961124,0.35400900232477595,0.2645739910313901,0.27073552425665093,0.4426229508196722,0.36363636363636365,0.30769230769230765,0.08333333333333333,0.25,0.0,0.3913043478260869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,Barcelona,0.0,0.21621621621621623,0.38461538461538464,0.2,0.08333333333333333,0.0,0.5384615384615385,0.2222222222222222,0.6136363636363636,0.4881209503239742,0.5830194161832849,0.437219730941704,0.1658841940532083,0.39344262295081966,0.09090909090909091,0.5384615384615385,0.25,0.375,0.0,0.26086956521739124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,Barcelona,0.42857142857142855,0.2702702702702703,0.38461538461538464,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.23076923076923078,0.2222222222222222,0.4545454545454545,0.40496760259179276,0.6435482355888142,0.3755605381165919,0.23317683881064188,0.42622950819672134,0.6363636363636364,0.5384615384615385,0.41666666666666663,0.375,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,Liverpool,0.0,0.2972972972972973,0.23076923076923078,0.26666666666666666,0.41666666666666663,0.3333333333333333,0.23076923076923078,0.1111111111111111,0.5454545454545455,0.4568034557235422,0.54234832005289,0.40358744394618834,0.25508607198748035,0.4098360655737705,0.36363636363636365,0.10256410256410256,0.16666666666666666,0.125,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,Tottenham,0.0,0.2972972972972973,0.07692307692307693,0.4666666666666667,0.3333333333333333,0.0,0.23076923076923078,0.0,0.4772727272727274,0.33045356371490286,0.25381044241409345,0.25784753363228696,0.2957746478873242,0.5573770491803279,0.09090909090909091,0.48717948717948717,0.41666666666666663,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241,241,Ajax,0.14285714285714285,0.35135135135135137,0.15384615384615385,0.4666666666666667,0.41666666666666663,0.3333333333333333,0.23076923076923078,0.5555555555555556,0.5227272727272728,0.32181425485961124,0.40446159172973273,0.2713004484304933,0.32081377151799684,0.5901639344262296,0.18181818181818182,0.3846153846153846,0.3333333333333333,0.25,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,242,Porto,0.14285714285714285,0.5135135135135136,0.6153846153846154,0.5333333333333333,0.3333333333333333,0.0,0.46153846153846156,0.2222222222222222,0.5454545454545455,0.32721382289416856,0.4303456545111337,0.27914798206278024,0.22065727699530546,0.5573770491803279,0.09090909090909091,0.20512820512820512,0.08333333333333333,0.125,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,Liverpool,0.5714285714285714,0.35135135135135137,0.38461538461538464,0.5333333333333333,0.08333333333333333,0.0,0.46153846153846156,0.2222222222222222,0.4545454545454545,0.3012958963282938,0.39374931216787745,0.2533632286995516,0.2738654147104851,0.4426229508196722,0.18181818181818182,0.358974358974359,0.3333333333333333,0.125,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
